building_age,office_ratio,floor_efficiency,value_per_sqft,land_value_ratio,lotarea,bldgarea,officearea,numfloors,assessland,assesstot,yearbuilt,transaction_count,deed_count,mortgage_count,mta_accessibility_proxy,business_density_proxy,construction_activity_proxy,commercial_ratio,distress_score,target_high_vacancy_risk,BBL,borough_code,borough,latitude,longitude
38.0,0.5,4042.0,71.36318654131618,0.1458658346333853,4162.0,8084.0,4042.0,2.0,84150.0,576900.0,1987.0,0.0,,,,,0.504527315050155,1.0,0.0,0,30065200760,3,Brooklyn,40.66698405145609,-73.84973587728749
116.0,0.51,2500.0,72.09,0.1760299625468165,2818.0,5000.0,2550.0,2.0,63450.0,360450.0,1909.0,0.0,,,,,0.9214940712876922,1.0,0.0,1,30065800370,3,Brooklyn,40.72117924361717,-73.94363150456007
115.0,1.0,1728.571428571429,188.29338842975207,0.099743235236026,2510.0,12100.0,12100.0,7.0,227250.0,2278350.0,1910.0,0.0,,,,,0.108468998665593,1.0,0.0,0,10146500370,1,Manhattan,40.787090074202936,-73.94989217201768
31.0,0.660958904109589,7300.0,113.7945205479452,0.3331527627302275,12300.0,14600.0,9650.0,2.0,553500.0,1661400.0,1994.0,0.0,,,,,0.3664472173951594,1.0,0.0,0,30335700060,3,Brooklyn,40.73517777680127,-73.99321941257416
10.0,0.3333333333333333,3971.0,72.41249055653488,0.1611893583724569,3785.0,11913.0,3971.0,3.0,139050.0,862650.0,2015.0,0.0,,,,,0.362101899104753,1.0,0.0,0,40243500100,4,Queens,40.70883190177236,-73.6881339438012
98.0,1.0,18511.0,54.9159958943331,0.0725984949092518,18750.0,74044.0,74044.0,4.0,295200.0,4066200.0,1927.0,0.0,,,,,0.5751473371482402,1.0,0.0,0,20234000720,2,Bronx,40.78986897874111,-73.88162724606046
95.0,0.6,937.5,94.56,0.1116751269035533,2500.0,1875.0,1125.0,2.0,19800.0,177300.0,1930.0,0.0,,,,,0.0596371412014062,1.0,0.0,0,30089100350,3,Brooklyn,40.74922521436355,-73.95961079640804
94.0,0.6,2440.0,72.0,0.0358606557377049,2451.0,12200.0,7320.0,5.0,31500.0,878400.0,1931.0,0.0,,,,,0.0141750918347216,1.0,0.0,1,20232000740,2,Bronx,40.83912596770589,-73.88213749455042
94.0,0.6509695290858726,1805.0,55.26315789473684,0.1924812030075188,2125.0,5415.0,3525.0,3.0,57600.0,299250.0,1931.0,0.0,,,,,0.7238777069081804,0.6509695290858726,0.0,1,20234002200,2,Bronx,40.85587792368121,-73.89704479293222
96.0,1.0,4000.0,141.1875,0.350597609561753,4000.0,4000.0,4000.0,1.0,198000.0,564750.0,1929.0,0.0,,,,,0.378312070601542,1.0,0.0,0,40065600410,4,Queens,40.78993759570224,-73.83137185244239
67.0,0.5339805825242718,1716.6666666666667,65.62135922330097,0.133155792276964,2504.0,5150.0,2750.0,3.0,45000.0,337950.0,1958.0,0.0,,,,,0.9688712506094234,1.0,0.0,0,30064500190,3,Brooklyn,40.62660223789528,-73.97038521414447
7.0,0.7287039033858098,6955.5,90.7537200776364,0.0860809124933167,8042.0,27822.0,20274.0,4.0,217350.0,2524950.0,2018.0,0.0,,,,,0.3440028413179101,1.0,0.0,1,30103900200,3,Brooklyn,40.70797454488196,-74.01248979640255
14.0,1.0,2086.0,107.86193672099712,0.0913333333333333,2744.0,6258.0,6258.0,3.0,61650.0,675000.0,2011.0,0.0,,,,,0.2999835693296225,1.0,0.0,0,30103900550,3,Brooklyn,40.648705262176854,-73.98346589601316
109.0,1.0,1625.0,127.66153846153846,0.0813449023861171,1500.0,3250.0,3250.0,2.0,33750.0,414900.0,1916.0,0.0,,,,,0.2490869309685938,1.0,0.0,1,30063300410,3,Brooklyn,40.671591532217775,-73.84675184442762
65.0,1.0,4000.0,95.625,0.9,14160.0,4000.0,4000.0,1.0,344250.0,382500.0,1960.0,0.0,,,,,0.4359341328380475,1.0,0.0,0,40260300120,4,Queens,40.73181394826921,-73.75811724281793
95.0,0.5272103859566861,17061.5,71.14043313893855,0.5419408656965428,61500.0,68246.0,35980.0,4.0,2631150.0,4855050.0,1930.0,0.0,,,,,0.210331497231302,1.0,0.0,0,40261104500,4,Queens,40.65318890692765,-73.74860479116361
60.0,0.7956353716753808,4399.0,87.25846783359854,0.2438452520515826,7700.0,8798.0,7000.0,2.0,187200.0,767700.0,1965.0,0.0,,,,,0.6331911852306793,1.0,0.0,0,20530600960,2,Bronx,40.80585814785898,-73.80593956062916
94.0,1.0,4644.0,79.26356589147287,0.1564792176039119,5466.0,6966.0,6966.0,1.5,86400.0,552150.0,1931.0,0.0,,,,,0.1397399473676621,1.0,0.0,1,20535000540,2,Bronx,40.91235364462066,-73.77309327178189
13.0,1.0,11134.0,141.90317945033232,0.160068356593563,18748.0,11134.0,11134.0,1.0,252900.0,1579950.0,2012.0,0.0,,,,,0.875853375382338,1.0,0.0,0,20257400700,2,Bronx,40.88910955942924,-73.9533711275722
63.0,1.0,3870.0,100.11627906976744,0.2183507549361208,6970.0,7740.0,7740.0,2.0,169200.0,774900.0,1962.0,0.0,,,,,0.9408186449217656,1.0,0.0,0,20537100480,2,Bronx,40.841668021133636,-73.92629415576432
100.0,1.0,2490.0,83.3132530120482,0.1084598698481561,2000.0,4980.0,4980.0,2.0,45000.0,414900.0,1925.0,0.0,,,,,0.9646086762808604,1.0,0.0,0,30665400070,3,Brooklyn,40.69035617292564,-73.98438618304473
60.0,0.6227898089171975,19625.0,98.12292993630574,0.0937080095811181,22500.0,78500.0,48889.0,4.0,721800.0,7702650.0,1965.0,0.0,,,,,0.804510374894749,1.0,0.0,0,40043200080,4,Queens,40.713487874718176,-73.81838648982448
94.0,1.0,1300.0,101.76923076923076,0.1700680272108843,2000.0,2600.0,2600.0,2.0,45000.0,264600.0,1931.0,0.0,,,,,0.0490301305689445,1.0,0.0,1,30711800090,3,Brooklyn,40.7460291692914,-73.95922846952925
94.0,1.0,1155.0,146.88311688311688,0.1511936339522546,7532.0,2310.0,2310.0,2.0,51300.0,339300.0,1931.0,0.0,,,,,0.3100998568958197,1.0,0.0,0,40922200620,4,Queens,40.718182371110295,-73.8172488776403
91.0,0.6363636363636364,5500.0,82.67727272727272,0.1682335477486393,8434.0,11000.0,7000.0,2.0,153000.0,909450.0,1934.0,0.0,,,,,0.3861421881534533,1.0,0.0,1,40922900010,4,Queens,40.73979210460674,-73.78393455434339
94.0,0.6551358234295416,4712.0,43.500636672325975,0.3611416026344676,6658.0,9424.0,6174.0,2.0,148050.0,409950.0,1931.0,0.0,,,,,0.7229114486061798,1.0,0.0,0,40277100550,4,Queens,40.7855015072071,-73.79313523046274
94.0,1.0,1834.0,110.9051254089422,0.1581858407079646,1900.0,3668.0,3668.0,2.0,64350.0,406800.0,1931.0,0.0,,,,,0.0465198429089527,1.0,0.0,1,30033500190,3,Brooklyn,40.6393314257577,-73.98034173975891
94.0,0.7405660377358491,2544.0,85.70165094339623,0.0515995872033023,1900.0,5088.0,3768.0,2.0,22500.0,436050.0,1931.0,0.0,,,,,0.6815787575374094,1.0,0.0,1,30033500180,3,Brooklyn,40.75613945922484,-74.05297743884937
18.0,1.0,1275.0,70.94117647058823,0.1666666666666666,1475.0,2550.0,2550.0,2.0,30150.0,180900.0,2007.0,0.0,,,,,0.3976661557862945,1.0,0.0,0,30053100120,3,Brooklyn,40.60167692951283,-73.99384343526893
104.0,1.0,2250.0,57.4,0.0574912891986062,2500.0,4500.0,4500.0,2.0,14850.0,258300.0,1921.0,0.0,,,,,0.7063871838635888,1.0,0.0,1,30051800430,3,Brooklyn,40.75968210655564,-73.97166193266563
100.0,1.0,2700.0,48.333333333333336,0.2954022988505747,2708.0,8100.0,8100.0,3.0,115650.0,391500.0,1925.0,0.0,,,,,0.6901870707661103,1.0,0.0,0,30053600470,3,Brooklyn,40.6595662208024,-73.95655397184038
95.0,1.0,780.4,79.80522808815992,0.3063583815028902,4258.0,1951.0,1951.0,2.5,47700.0,155700.0,1930.0,0.0,,,,,0.4181128252223203,1.0,0.0,1,50106501130,5,Staten Island,40.56736506260874,-74.20668337296553
34.0,1.0,1802.0,103.63485016648168,0.2843373493975903,7854.0,3604.0,3604.0,2.0,106200.0,373500.0,1991.0,0.0,,,,,0.675727341786525,1.0,0.0,0,50106500040,5,Staten Island,40.48499949144085,-74.17474032332481
94.0,1.0,1397.5,66.65474060822898,0.2536231884057971,5000.0,2795.0,2795.0,2.0,47250.0,186300.0,1931.0,0.0,,,,,0.5613504249827224,1.0,0.0,0,50105600140,5,Staten Island,40.55676026413112,-74.20674936942427
94.0,0.832680250783699,5104.0,158.17006269592477,0.1767001114827202,12675.0,5104.0,4250.0,1.0,142650.0,807300.0,1931.0,0.0,,,,,0.3894066836325038,1.0,0.0,0,50030800510,5,Staten Island,40.527509673448655,-74.15649096757741
90.0,0.5642023346303502,1130.8,68.44711708524937,0.3348837209302325,7208.0,2827.0,1595.0,2.5,64800.0,193500.0,1935.0,0.0,,,,,0.7619721232548914,0.5642023346303502,0.0,1,50031402580,5,Staten Island,40.54911768273133,-74.20385456641813
50.0,0.5000252512499369,4950.25,41.15701227210747,0.4257316399779127,10286.0,19801.0,9901.0,4.0,346950.0,814950.0,1975.0,0.0,,,,,0.4624143578053075,0.5000252512499369,0.0,0,50013400530,5,Staten Island,40.572634451710556,-74.19264523281852
25.0,1.0,6600.0,74.68636363636364,0.0785101332846448,10886.0,33000.0,33000.0,5.0,193500.0,2464650.0,2000.0,0.0,,,,,0.9106669750599284,1.0,0.0,0,30726400720,3,Brooklyn,40.726089580723645,-74.00963420654945
56.0,0.9789706301682348,9352.0,64.60650128314799,0.0911122144985104,12240.0,56112.0,54932.0,6.0,330300.0,3625200.0,1969.0,0.0,,,,,0.0690248077805469,1.0,0.0,0,30194100200,3,Brooklyn,40.68858016757003,-73.95187503477848
115.0,1.0,1500.0,71.25,0.6442105263157895,5046.0,3000.0,3000.0,2.0,137700.0,213750.0,1910.0,0.0,,,,,0.6053579857990393,1.0,0.0,0,40032900120,4,Queens,40.743583832670055,-73.83822238849761
99.0,0.9409369192084835,22867.5,139.40062315513282,0.1581232023433502,20600.0,182940.0,172135.0,8.0,4032450.0,25501950.0,1926.0,0.0,,,,,0.3903698754306278,1.0,0.0,0,30007600010,3,Brooklyn,40.62342403055772,-73.89886078666622
110.0,0.8165393351228577,25829.33333333333,77.05918981003511,0.075268006857961,35725.0,309952.0,253088.0,12.0,1797750.0,23884650.0,1915.0,0.0,,,,,0.508203910639427,1.0,0.0,0,30011800060,3,Brooklyn,40.63416229551986,-73.92390748666536
125.0,1.0,2300.0,116.41304347826087,0.4033613445378151,2300.0,2300.0,2300.0,1.0,108000.0,267750.0,1900.0,0.0,,,,,0.2936041787882016,1.0,0.0,1,10071000270,1,Manhattan,40.873036250917565,-73.97469259340917
107.0,0.8188846538534317,20551.666666666668,115.62565890844212,0.078125657534823,21218.0,184965.0,151465.0,9.0,1670850.0,21386700.0,1918.0,0.0,,,,,0.2449608427403661,1.0,0.0,0,30008700050,3,Brooklyn,40.641439948261834,-73.98407427486718
75.0,1.0,2250.0,49.2,0.6097560975609756,15000.0,4500.0,4500.0,2.0,135000.0,221400.0,1950.0,0.0,,,,,0.0651673174103281,1.0,0.0,0,50031600270,5,Staten Island,40.66231041260287,-74.13117398473419
98.0,1.0,3400.0,98.07352941176472,0.0985155195681511,3864.0,3400.0,3400.0,1.0,32850.0,333450.0,1927.0,0.0,,,,,0.9044284838757908,1.0,0.0,0,30641300060,3,Brooklyn,40.666046940055956,-73.90966495553256
45.0,1.0,2308.0,74.09012131715771,0.3026315789473684,4600.0,2308.0,2308.0,1.0,51750.0,171000.0,1980.0,0.0,,,,,0.3874513677263511,1.0,0.0,0,50323100690,5,Staten Island,40.57961439680718,-74.14306557938991
85.0,0.6666666666666666,1087.5,62.89655172413793,0.3453947368421052,3500.0,2175.0,1450.0,2.0,47250.0,136800.0,1940.0,0.0,,,,,0.0414375000093625,0.6666666666666666,0.0,1,50034500160,5,Staten Island,40.6330182580115,-74.07001490722665
104.0,0.7420675537359263,977.0,93.9611054247697,0.3284313725490196,4088.0,1954.0,1450.0,2.0,60300.0,183600.0,1921.0,0.0,,,,,0.4786452883675866,0.7420675537359263,0.0,1,40701700090,4,Queens,40.79179462109693,-73.77191813409625
75.0,1.0,1152.0,81.640625,0.4880382775119617,5100.0,1152.0,1152.0,1.0,45900.0,94050.0,1950.0,0.0,,,,,0.0561802229479787,1.0,0.0,0,50034500320,5,Staten Island,40.57395937198605,-74.10451963912159
110.0,1.0,1656.0,47.96195652173913,0.2691218130311614,3780.0,3312.0,3312.0,2.0,42750.0,158850.0,1915.0,0.0,,,,,0.8464092753163016,1.0,0.0,0,50035000610,5,Staten Island,40.56008784732393,-74.1435217292232
87.0,0.9333333333333332,3000.0,67.05,0.2170022371364653,4317.0,6000.0,5600.0,2.0,87300.0,402300.0,1938.0,0.0,,,,,0.4639014818934189,1.0,0.0,0,50035000010,5,Staten Island,40.57670397757389,-74.11641677733715
115.0,0.7128205128205128,1625.0,122.76923076923076,0.150375939849624,1745.0,4875.0,3475.0,3.0,90000.0,598500.0,1910.0,0.0,,,,,0.5631774266468333,1.0,0.0,0,10028100520,1,Manhattan,40.7999978764116,-74.01103906163345
125.0,0.8571428571428571,3000.0,89.12142857142857,0.1060351045924501,3465.0,21000.0,18000.0,7.0,198450.0,1871550.0,1900.0,0.0,,,,,0.1590844968109913,1.0,0.0,0,10028100440,1,Manhattan,40.82766518434349,-73.99411991816064
125.0,0.7941680960548885,1749.0,85.83190394511149,0.211031175059952,1875.0,8745.0,6945.0,5.0,158400.0,750600.0,1900.0,0.0,,,,,0.4190574471173074,1.0,0.0,0,10028000280,1,Manhattan,40.78331149294971,-73.95373182232588
125.0,0.6666666666666666,1350.0,121.55555555555556,0.2010968921389396,1746.0,4050.0,2700.0,3.0,99000.0,492300.0,1900.0,0.0,,,,,0.3017220656786862,1.0,0.0,1,10028100420,1,Manhattan,40.81404431490115,-73.95409502592213
125.0,0.7186249814787375,1687.25,164.2243295303008,0.1526593585058871,1525.0,6749.0,4850.0,4.0,169200.0,1108350.0,1900.0,0.0,,,,,0.4539437808064256,1.0,0.0,0,10028200330,1,Manhattan,40.865017986613545,-73.94581940885283
115.0,0.7797029702970297,1616.0,64.60396039603961,0.2586206896551724,1781.0,8080.0,6300.0,5.0,135000.0,522000.0,1910.0,0.0,,,,,0.4299848757299233,1.0,0.0,0,10028100080,1,Manhattan,40.80216548061323,-73.91618035538606
125.0,0.7499640339519493,1986.0,154.40224428139837,0.1710691823899371,2202.0,13902.0,10426.0,7.0,367200.0,2146500.0,1900.0,0.0,,,,,0.8028711087198489,1.0,0.0,0,10028000470,1,Manhattan,40.79868264280024,-74.04244855859076
97.0,1.0,843.0,53.64768683274021,0.4776119402985074,1008.0,1686.0,1686.0,2.0,43200.0,90450.0,1928.0,0.0,,,,,0.538556130127947,1.0,0.0,1,30507100380,3,Brooklyn,40.60225445874549,-73.99292262738051
97.0,1.0,705.0,63.82978723404256,0.515,1086.0,1410.0,1410.0,2.0,46350.0,90000.0,1928.0,0.0,,,,,0.3762930107941302,1.0,0.0,1,30507100390,3,Brooklyn,40.54666349315854,-73.93272136794629
94.0,0.7165532879818595,1176.0,80.86734693877551,0.2050473186119873,1975.0,3528.0,2528.0,3.0,58500.0,285300.0,1931.0,0.0,,,,,0.25836577228869,1.0,0.0,1,20230600070,2,Bronx,40.86421878646151,-73.90101818159017
121.0,0.8242314924972176,8685.666666666666,63.98472579345282,0.0503373819163292,7450.0,52114.0,42954.0,6.0,167850.0,3334500.0,1904.0,0.0,,,,,0.3854020452070564,1.0,0.0,0,20229300230,2,Bronx,40.840058788435954,-73.69591158793554
94.0,1.0,1538.0,107.08712613784137,0.1284153005464481,1550.0,1538.0,1538.0,1.0,21150.0,164700.0,1931.0,0.0,,,,,0.0921064995236571,1.0,0.0,1,20230700400,2,Bronx,40.81906086625426,-73.8390140190415
56.0,0.8844763921028015,20311.0,51.33868347201024,0.0555843259105817,24781.0,101555.0,89823.0,5.0,289800.0,5213700.0,1969.0,0.0,,,,,0.2751305366782205,1.0,0.0,0,20229100120,2,Bronx,40.856976510209314,-73.8687165424465
94.0,1.0,1220.0,54.59016393442623,0.1689189189189189,1225.0,1220.0,1220.0,1.0,11250.0,66600.0,1931.0,0.0,,,,,0.9570609430423874,1.0,0.0,0,20230700410,2,Bronx,40.84177981354016,-73.89057346365419
94.0,1.0,3250.0,52.33846153846154,0.1164021164021164,5371.0,6500.0,6500.0,2.0,39600.0,340200.0,1931.0,0.0,,,,,0.1582718264080682,1.0,0.0,1,20230700430,2,Bronx,40.901189012531695,-73.88880811415966
94.0,1.0,1786.0,129.25531914893617,0.0974658869395711,1855.0,1786.0,1786.0,1.0,22500.0,230850.0,1931.0,0.0,,,,,0.3449338674501122,1.0,0.0,1,20230700370,2,Bronx,40.849105543412946,-73.86329296693424
94.0,0.5,2325.0,73.54838709677419,0.1618421052631579,2463.0,4650.0,2325.0,2.0,55350.0,342000.0,1931.0,0.0,,,,,0.3441342116106778,1.0,0.0,1,20229000020,2,Bronx,40.80745383574649,-73.85920090336894
60.0,1.0,8025.0,78.0,0.0754852624011502,8090.0,8025.0,8025.0,1.0,47250.0,625950.0,1965.0,0.0,,,,,0.5685445021711748,1.0,0.0,0,20230700460,2,Bronx,40.89430831194797,-73.88763495723468
19.0,1.0,1725.75,180.3780964797914,0.0397542464763281,4435.0,6903.0,6903.0,4.0,49500.0,1245150.0,2006.0,0.0,,,,,0.46333799430232,1.0,0.0,0,20229300440,2,Bronx,40.83394344625269,-73.878457612326
94.0,0.7991391678622669,2788.0,60.85007173601148,0.1029177718832891,3226.0,13940.0,11140.0,5.0,87300.0,848250.0,1931.0,0.0,,,,,0.65250639291234,1.0,0.0,0,20229300390,2,Bronx,40.87112683418361,-73.79758577123827
94.0,0.6619025664668818,2169.0,64.79944674965422,0.1344717182497332,2619.0,6507.0,4307.0,3.0,56700.0,421650.0,1931.0,0.0,,,,,0.220751884805556,1.0,0.0,1,20229300420,2,Bronx,40.82092946469036,-73.79557475186745
22.0,1.0,6383.0,207.12830957230145,0.1038121170864533,5537.0,6383.0,6383.0,1.0,137250.0,1322100.0,2003.0,0.0,,,,,0.7661493536199903,1.0,0.0,0,20230700010,2,Bronx,40.812308655725126,-73.85219830100326
62.0,1.0,1875.0,102.48,0.1463700234192037,2500.0,3750.0,3750.0,2.0,56250.0,384300.0,1963.0,0.0,,,,,0.8038809669695904,1.0,0.0,0,30800400120,3,Brooklyn,40.68240841150928,-74.01126298636183
13.0,1.0,3170.0,69.98422712933754,0.1526369168356998,3541.0,12680.0,12680.0,4.0,135450.0,887400.0,2012.0,0.0,,,,,0.5079561450375981,1.0,0.0,0,30065700360,3,Brooklyn,40.67884143217718,-73.91727484216804
27.0,1.0,2125.0,64.69411764705882,0.0818330605564648,2504.0,4250.0,4250.0,2.0,22500.0,274950.0,1998.0,0.0,,,,,0.1952322364763167,1.0,0.0,1,30066500260,3,Brooklyn,40.70219135176834,-73.86648587791944
105.0,0.6643835616438356,1460.0,52.5513698630137,0.2551319648093841,1943.0,2920.0,1940.0,2.0,39150.0,153450.0,1920.0,0.0,,,,,0.2627306649152644,0.6643835616438356,0.0,1,30367200490,3,Brooklyn,40.66476771233451,-73.87571094490188
134.0,1.0,3628.3333333333335,44.648598989435,0.1648148148148148,3955.0,10885.0,10885.0,3.0,80100.0,486000.0,1891.0,0.0,,,,,0.5256099232151306,1.0,0.0,0,30368400250,3,Brooklyn,40.58638201081148,-73.90747870735952
61.0,0.9593874046513944,15307.238095238095,144.18529049438175,0.1883550006310863,21100.0,321452.0,308397.0,21.0,8730000.0,46348650.0,1964.0,0.0,,,,,0.4741774155822184,1.0,0.0,0,10132500010,1,Manhattan,40.761461305820575,-73.90007885223571
94.0,0.5797773654916512,10780.0,58.013682745825605,0.1385141212448282,12825.0,43120.0,25000.0,4.0,346500.0,2501550.0,1931.0,0.0,,,,,0.8903899419867339,0.7557977736549165,0.0,1,30247700010,3,Brooklyn,40.71789092335719,-73.94153078637605
105.0,0.8906928146600225,3456.111111111112,118.12409580453304,0.2473974280465401,5021.0,31105.0,27705.0,9.0,909000.0,3674250.0,1920.0,0.0,,,,,0.6831254228635368,1.0,0.0,0,10132700350,1,Manhattan,40.768231196037846,-73.93979485150831
110.0,0.7491471001404776,2491.5,136.1378687537628,0.3383084577114428,2912.0,9966.0,7466.0,4.0,459000.0,1356750.0,1915.0,0.0,,,,,0.1210736730214221,1.0,0.0,0,10134500450,1,Manhattan,40.77078082987427,-74.00523877831625
22.0,1.0,2250.0,75.7,0.4134742404227213,12500.0,4500.0,4500.0,2.0,140850.0,340650.0,2003.0,0.0,,,,,0.2886167720939833,1.0,0.0,0,30253400220,3,Brooklyn,40.72751882529529,-73.92958672719222
94.0,1.0,750.0,70.8,0.5338983050847458,2500.0,750.0,750.0,1.0,28350.0,53100.0,1931.0,0.0,,,,,0.3529312670746682,1.0,0.0,1,30253400420,3,Brooklyn,40.64260133863705,-73.87772328780147
94.0,0.6024096385542169,1383.3333333333333,41.09638554216868,0.179419525065963,2500.0,4150.0,2500.0,3.0,30600.0,170550.0,1931.0,0.0,,,,,0.2709626474917296,0.6024096385542169,0.0,1,30253400110,3,Brooklyn,40.60105983908785,-73.97367117057433
94.0,1.0,1000.0,66.15,0.4285714285714285,2500.0,1000.0,1000.0,1.0,28350.0,66150.0,1931.0,0.0,,,,,0.6008108955657685,1.0,0.0,1,30255200380,3,Brooklyn,40.67016844402372,-73.98727217147321
72.0,1.0,1333.3333333333333,74.025,0.425531914893617,7000.0,2000.0,2000.0,1.5,63000.0,148050.0,1953.0,0.0,,,,,0.2754471783543714,1.0,0.0,0,40460600220,4,Queens,40.703991302437565,-73.7900255530488
97.0,1.0,3480.333333333333,77.75117325926635,0.1385809312638581,10704.0,10441.0,10441.0,3.0,112500.0,811800.0,1928.0,0.0,,,,,0.5267420436519489,1.0,0.0,1,30251700120,3,Brooklyn,40.62988768401233,-73.9555331101862
74.0,0.4963505244755244,22880.0,61.70782342657343,0.3359362549800797,24800.0,45760.0,22713.0,2.0,948600.0,2823750.0,1951.0,0.0,,,,,0.4730103097983396,1.0,0.0,0,40011901150,4,Queens,40.719431077205066,-73.76244261394648
104.0,1.0,16333.333333333334,64.7173469387755,0.0709521782318717,12500.0,98000.0,98000.0,6.0,450000.0,6342300.0,1921.0,0.0,,,,,0.0032690421558008,1.0,0.0,1,40021402430,4,Queens,40.75277528236234,-73.81756297629735
85.0,0.6618994488961017,4929.5,41.39872197991683,0.1440646821021683,4894.0,29577.0,19577.0,6.0,176400.0,1224450.0,1940.0,0.0,,,,,0.7593344355063736,1.0,0.0,0,40021402380,4,Queens,40.72773557192161,-73.70897801921986
75.0,1.0,5665.0,62.83318623124448,0.2515802781289507,5665.0,5665.0,5665.0,1.0,89550.0,355950.0,1950.0,0.0,,,,,0.4470070001765663,1.0,0.0,0,20404202470,2,Bronx,40.86014905363431,-73.92928380489805
107.0,0.7539831302717901,8536.0,67.5,0.0999687597625742,8000.0,42680.0,32180.0,5.0,288000.0,2880900.0,1918.0,0.0,,,,,0.4772799530982377,1.0,0.0,0,40021402490,4,Queens,40.81887038492577,-73.73221326068901
71.0,1.0,7200.0,75.0625,0.2331390507910075,8000.0,7200.0,7200.0,1.0,126000.0,540450.0,1954.0,0.0,,,,,0.2441619868985601,1.0,0.0,0,40457900010,4,Queens,40.711056056922125,-73.8331424614154
94.0,1.0,2686.0,71.53760238272524,0.4004683840749414,8554.0,5372.0,5372.0,2.0,153900.0,384300.0,1931.0,0.0,,,,,0.5964288494113407,1.0,0.0,0,40888301050,4,Queens,40.74211743173223,-73.8846991367292
115.0,0.5393258426966292,934.5,104.73515248796149,0.057471264367816,1008.0,1869.0,1008.0,2.0,11250.0,195750.0,1910.0,0.0,,,,,0.5742871336858228,0.5393258426966292,0.0,1,30125300340,3,Brooklyn,40.65273933187004,-73.93230624218255
52.0,1.0,1292.5,82.16634429400386,0.4194915254237288,1620.0,2585.0,2585.0,2.0,89100.0,212400.0,1973.0,0.0,,,,,0.5503411387031485,1.0,0.0,0,30026400250,3,Brooklyn,40.635882014005645,-73.95693039930069
108.0,0.9686082158185162,25484.375,132.50104230533415,0.1721351983164067,23601.0,611625.0,592425.0,24.0,13950000.0,81040950.0,1917.0,0.0,,,,,0.9349848565162638,1.0,0.0,0,10075700310,1,Manhattan,40.75385461732911,-74.02668046839514
115.0,0.7821011673151751,1606.25,288.2801556420234,0.7835276967930029,22324.0,6425.0,5025.0,4.0,1451250.0,1852200.0,1910.0,0.0,,,,,0.7318116341887883,1.0,0.0,0,10163600250,1,Manhattan,40.759162071423916,-74.05526884458575
94.0,1.0,5100.0,81.0,0.0915032679738562,5600.0,10200.0,10200.0,2.0,75600.0,826200.0,1931.0,0.0,,,,,0.9832104719977248,1.0,0.0,0,30467800440,3,Brooklyn,40.696173789877356,-73.94461803936356
39.0,0.7223002571183696,10501.0,62.206575564231976,0.2738310514079049,18000.0,84008.0,60679.0,8.0,1431000.0,5225850.0,1986.0,0.0,,,,,0.8823210010679994,1.0,0.0,0,40323400290,4,Queens,40.84565378933504,-73.74610815541881
9.0,0.6338742393509128,1314.6666666666667,66.97515212981745,0.2385008517887563,4000.0,3944.0,2500.0,3.0,63000.0,264150.0,2016.0,0.0,,,,,0.3872431300654967,1.0,0.0,1,30811500510,3,Brooklyn,40.642397828186205,-73.91495232534567
96.0,1.0,71111.11111111111,83.398359375,0.1542858588157928,71104.0,640000.0,640000.0,9.0,8235000.0,53374950.0,1929.0,0.0,,,,,0.0747516798824354,1.0,0.0,0,10016600270,1,Manhattan,40.76226873471922,-73.96836466755803
51.0,1.0,11657.727272727272,97.09556673295124,0.1723950992085005,18509.0,128235.0,128235.0,11.0,2146500.0,12451050.0,1974.0,0.0,,,,,0.7236851643523387,1.0,0.0,0,10015900600,1,Manhattan,40.779943849344434,-73.9472576213391
105.0,0.875,1501.0,91.40156562291806,0.3612136121361213,1501.0,12008.0,10507.0,8.0,396450.0,1097550.0,1920.0,0.0,,,,,0.2326459700183496,1.0,0.0,1,10019800290,1,Manhattan,40.802889942435485,-73.97256070661889
105.0,0.8499397633052229,4031.714285714286,128.40514492240095,0.2210356388923382,4032.0,28222.0,23987.0,7.0,801000.0,3623850.0,1920.0,0.0,,,,,0.1179246769005297,1.0,0.0,1,10019800300,1,Manhattan,40.796277540597735,-74.04268621215151
125.0,0.9095805500391164,3323.4,80.55154359992778,0.2067574382249117,3005.0,33234.0,30229.0,10.0,553500.0,2677050.0,1900.0,0.0,,,,,0.6548945191436814,1.0,0.0,0,10028100010,1,Manhattan,40.847304789697404,-74.04224469926116
125.0,0.7493670886075949,987.5,98.65822784810126,0.3187066974595843,1040.0,3950.0,2960.0,4.0,124200.0,389700.0,1900.0,0.0,,,,,0.2308440608280269,1.0,0.0,1,10027900660,1,Manhattan,40.66178039647324,-73.98135842644923
125.0,0.6010695187165775,1168.75,99.72192513368984,0.4391891891891892,955.0,4675.0,2810.0,4.0,204750.0,466200.0,1900.0,0.0,,,,,0.912421368508188,1.0,0.0,1,10027900670,1,Manhattan,40.66375350649022,-73.9792326643183
100.0,0.5278592375366569,15345.0,60.733137829912025,0.0586673104780299,16200.0,30690.0,16200.0,2.0,109350.0,1863900.0,1925.0,0.0,,,,,0.5955010728175005,1.0,0.0,0,30142900010,3,Brooklyn,40.65340609139949,-73.90165086607466
75.0,0.6758160237388724,1685.0,63.961424332344215,0.4864300626304801,1835.0,6740.0,4555.0,4.0,209700.0,431100.0,1950.0,0.0,,,,,0.7978015309915949,0.9258160237388724,0.0,0,10019900270,1,Manhattan,40.837965009377186,-73.93333478881127
